Bytes,RankA,RankB
1769472,82,98
28311552,82,99
2359296,83,9
28311552,83,84
28311552,83,85
452984832,83,86
28311552,83,87
28311552,83,88
452984832,83,89
28311552,83,90
28311552,83,91
452984832,83,92
1769472,83,93
1769472,83,94
28311552,83,95
1769472,83,96
1769472,83,97
28311552,83,98
28311552,83,99
2359296,84,9
452984832,84,85
452984832,84,86
452984832,84,87
28311552,84,88
28311552,84,89
28311552,84,90
1769472,84,91
1769472,84,92
452984832,84,93
28311552,84,94
28311552,84,95
28311552,84,96
1769472,84,97
1769472,84,98
28311552,84,99
147456,85,9
452984832,85,86
28311552,85,87
452984832,85,88
28311552,85,89
1769472,85,90
28311552,85,91
1769472,85,92
28311552,85,93
452984832,85,94
28311552,85,95
1769472,85,96
28311552,85,97
1769472,85,98
1769472,85,99
147456,86,9
28311552,86,87
28311552,86,88
452984832,86,89
1769472,86,90
1769472,86,91
28311552,86,92
28311552,86,93
28311552,86,94
452984832,86,95
1769472,86,96
1769472,86,97
28311552,86,98
1769472,86,99
2359296,87,9
452984832,87,88
452984832,87,89
28311552,87,90
1769472,87,91
1769472,87,92
28311552,87,93
1769472,87,94
1769472,87,95
452984832,87,96
28311552,87,97
28311552,87,98
28311552,87,99
147456,88,9
452984832,88,89
1769472,88,90
28311552,88,91
1769472,88,92
1769472,88,93
28311552,88,94
1769472,88,95
28311552,88,96
452984832,88,97
28311552,88,98
1769472,88,99
147456,89,9
1769472,89,90
1769472,89,91
28311552,89,92
1769472,89,93
1769472,89,94
28311552,89,95
28311552,89,96
28311552,89,97
452984832,89,98
1769472,89,99
452984832,90,91
452984832,90,92
452984832,90,93
28311552,90,94
28311552,90,95
452984832,90,96
28311552,90,97
28311552,90,98
452984832,90,99
452984832,91,92
28311552,91,93
452984832,91,94
28311552,91,95
28311552,91,96
452984832,91,97
28311552,91,98
28311552,91,99
28311552,92,93
28311552,92,94
452984832,92,95
28311552,92,96
28311552,92,97
452984832,92,98
28311552,92,99
452984832,93,94
452984832,93,95
452984832,93,96
28311552,93,97
28311552,93,98
28311552,93,99
452984832,94,95
28311552,94,96
452984832,94,97
28311552,94,98
1769472,94,99
28311552,95,96
28311552,95,97
452984832,95,98
1769472,95,99
452984832,96,97
452984832,96,98
28311552,96,99
452984832,97,98
1769472,97,99
1769472,98,99
2359296,100,2
147456,100,3
2359296,100,4
147456,100,5
147456,100,6
2359296,100,7
147456,100,8
2359296,100,9
2359296,100,11
147456,100,12
2359296,100,13
147456,100,14
147456,100,15
2359296,100,16
147456,100,17
37748736,100,18
603979776,100,19
37748736,100,20
2359296,100,21
37748736,100,22
2359296,100,23
2359296,100,24
37748736,100,25
2359296,100,26
2359296,100,54
37748736,100,55
2359296,100,56
147456,100,57
2359296,100,58
147456,100,59
147456,100,60
2359296,100,61
147456,100,62
2359296,100,63
37748736,100,64
2359296,100,65
147456,100,66
2359296,100,67
147456,100,68
147456,100,69
2359296,100,70
147456,100,71
37748736,100,72
603979776,100,73
37748736,100,74
2359296,100,75
37748736,100,76
2359296,100,77
2359296,100,78
37748736,100,79
2359296,100,80
28311552,100,81
452984832,100,82
28311552,100,83
1769472,100,84
28311552,100,85
1769472,100,86
1769472,100,87
28311552,100,88
1769472,100,89
28311552,100,90
452984832,100,91
28311552,100,92
1769472,100,93
28311552,100,94
1769472,100,95
1769472,100,96
28311552,100,97
1769472,100,98
452984832,100,99
452984832,100,101
28311552,100,102
452984832,100,103
28311552,100,104
28311552,100,105
452984832,100,106
28311552,100,107
37748736,101,2
147456,101,3
147456,101,4
2359296,101,5
147456,101,6
147456,101,7
2359296,101,8
2359296,101,9
37748736,101,11
147456,101,12
147456,101,13
2359296,101,14
147456,101,15
147456,101,16
2359296,101,17
37748736,101,18
37748736,101,19
603979776,101,20
2359296,101,21
2359296,101,22
37748736,101,23
2359296,101,24
2359296,101,25
37748736,101,26
2359296,101,54
2359296,101,55
37748736,101,56
147456,101,57
147456,101,58
2359296,101,59
147456,101,60
147456,101,61
2359296,101,62
2359296,101,63
2359296,101,64
37748736,101,65
147456,101,66
147456,101,67
2359296,101,68
147456,101,69
147456,101,70
2359296,101,71
37748736,101,72
37748736,101,73
603979776,101,74
2359296,101,75
2359296,101,76
37748736,101,77
2359296,101,78
2359296,101,79
37748736,101,80
28311552,101,81
28311552,101,82
452984832,101,83
1769472,101,84
1769472,101,85
28311552,101,86
1769472,101,87
1769472,101,88
28311552,101,89
28311552,101,90
28311552,101,91
452984832,101,92
1769472,101,93
1769472,101,94
28311552,101,95
1769472,101,96
1769472,101,97
28311552,101,98
452984832,101,99
28311552,101,102
28311552,101,103
452984832,101,104
28311552,101,105
28311552,101,106
452984832,101,107
147456,102,2
37748736,102,3
2359296,102,4
2359296,102,5
2359296,102,6
147456,102,7
147456,102,8
2359296,102,9
147456,102,11
37748736,102,12
2359296,102,13
2359296,102,14
2359296,102,15
147456,102,16
147456,102,17
37748736,102,18
2359296,102,19
2359296,102,20
603979776,102,21
37748736,102,22
37748736,102,23
37748736,102,24
2359296,102,25
2359296,102,26
2359296,102,54
147456,102,55
147456,102,56
37748736,102,57
2359296,102,58
2359296,102,59
2359296,102,60
147456,102,61
147456,102,62
2359296,102,63
147456,102,64
147456,102,65
37748736,102,66
2359296,102,67
2359296,102,68
2359296,102,69
147456,102,70
147456,102,71
37748736,102,72
2359296,102,73
2359296,102,74
603979776,102,75
37748736,102,76
37748736,102,77
37748736,102,78
2359296,102,79
2359296,102,80
28311552,102,81
1769472,102,82
1769472,102,83
452984832,102,84
28311552,102,85
28311552,102,86
28311552,102,87
1769472,102,88
1769472,102,89
28311552,102,90
1769472,102,91
1769472,102,92
452984832,102,93
28311552,102,94
28311552,102,95
28311552,102,96
1769472,102,97
1769472,102,98
452984832,102,99
452984832,102,103
452984832,102,104
452984832,102,105
28311552,102,106
28311552,102,107
147456,103,2
2359296,103,3
37748736,103,4
2359296,103,5
147456,103,6
2359296,103,7
147456,103,8
147456,103,9
147456,103,11
2359296,103,12
37748736,103,13
2359296,103,14
147456,103,15
2359296,103,16
147456,103,17
2359296,103,18
37748736,103,19
2359296,103,20
37748736,103,21
603979776,103,22
37748736,103,23
2359296,103,24
37748736,103,25
2359296,103,26
147456,103,54
2359296,103,55
147456,103,56
2359296,103,57
37748736,103,58
2359296,103,59
147456,103,60
2359296,103,61
147456,103,62
147456,103,63
2359296,103,64
147456,103,65
2359296,103,66
37748736,103,67
2359296,103,68
147456,103,69
2359296,103,70
147456,103,71
2359296,103,72
37748736,103,73
2359296,103,74
37748736,103,75
603979776,103,76
37748736,103,77
2359296,103,78
37748736,103,79
2359296,103,80
1769472,103,81
28311552,103,82
1769472,103,83
28311552,103,84
452984832,103,85
28311552,103,86
1769472,103,87
28311552,103,88
1769472,103,89
1769472,103,90
28311552,103,91
1769472,103,92
28311552,103,93
452984832,103,94
28311552,103,95
1769472,103,96
28311552,103,97
1769472,103,98
28311552,103,99
452984832,103,104
28311552,103,105
452984832,103,106
28311552,103,107
2359296,104,2
2359296,104,3
2359296,104,4
37748736,104,5
147456,104,6
147456,104,7
2359296,104,8
147456,104,9
2359296,104,11
2359296,104,12
2359296,104,13
37748736,104,14
147456,104,15
147456,104,16
2359296,104,17
2359296,104,18
2359296,104,19
37748736,104,20
37748736,104,21
37748736,104,22
603979776,104,23
2359296,104,24
2359296,104,25
37748736,104,26
147456,104,54
147456,104,55
2359296,104,56
2359296,104,57
2359296,104,58
37748736,104,59
147456,104,60
147456,104,61
2359296,104,62
147456,104,63
147456,104,64
2359296,104,65
2359296,104,66
2359296,104,67
37748736,104,68
147456,104,69
147456,104,70
2359296,104,71
2359296,104,72
2359296,104,73
37748736,104,74
37748736,104,75
37748736,104,76
603979776,104,77
2359296,104,78
2359296,104,79
37748736,104,80
1769472,104,81
1769472,104,82
28311552,104,83
28311552,104,84
28311552,104,85
452984832,104,86
1769472,104,87
1769472,104,88
28311552,104,89
1769472,104,90
1769472,104,91
28311552,104,92
28311552,104,93
28311552,104,94
452984832,104,95
1769472,104,96
1769472,104,97
28311552,104,98
28311552,104,99
28311552,104,105
28311552,104,106
452984832,104,107
147456,105,2
2359296,105,3
147456,105,4
147456,105,5
37748736,105,6
2359296,105,7
2359296,105,8
2359296,105,9
147456,105,11
2359296,105,12
147456,105,13
147456,105,14
37748736,105,15
2359296,105,16
2359296,105,17
37748736,105,18
2359296,105,19
2359296,105,20
37748736,105,21
2359296,105,22
2359296,105,23
603979776,105,24
37748736,105,25
37748736,105,26
2359296,105,54
147456,105,55
147456,105,56
2359296,105,57
147456,105,58
147456,105,59
37748736,105,60
2359296,105,61
2359296,105,62
2359296,105,63
147456,105,64
147456,105,65
2359296,105,66
147456,105,67
147456,105,68
37748736,105,69
2359296,105,70
2359296,105,71
37748736,105,72
2359296,105,73
2359296,105,74
37748736,105,75
2359296,105,76
2359296,105,77
603979776,105,78
37748736,105,79
37748736,105,80
28311552,105,81
1769472,105,82
1769472,105,83
28311552,105,84
1769472,105,85
1769472,105,86
452984832,105,87
28311552,105,88
28311552,105,89
28311552,105,90
1769472,105,91
1769472,105,92
28311552,105,93
1769472,105,94
1769472,105,95
452984832,105,96
28311552,105,97
28311552,105,98
452984832,105,99
452984832,105,106
452984832,105,107
147456,106,2
147456,106,3
2359296,106,4
147456,106,5
2359296,106,6
37748736,106,7
2359296,106,8
147456,106,9
147456,106,11
147456,106,12
2359296,106,13
147456,106,14
2359296,106,15
37748736,106,16
2359296,106,17
2359296,106,18
37748736,106,19
2359296,106,20
2359296,106,21
37748736,106,22
2359296,106,23
37748736,106,24
603979776,106,25
37748736,106,26
147456,106,54
2359296,106,55
147456,106,56
147456,106,57
2359296,106,58
147456,106,59
2359296,106,60
37748736,106,61
2359296,106,62
147456,106,63
2359296,106,64
147456,106,65
147456,106,66
2359296,106,67
147456,106,68
2359296,106,69
37748736,106,70
2359296,106,71
2359296,106,72
37748736,106,73
2359296,106,74
2359296,106,75
37748736,106,76
2359296,106,77
37748736,106,78
603979776,106,79
37748736,106,80
1769472,106,81
28311552,106,82
1769472,106,83
1769472,106,84
28311552,106,85
1769472,106,86
28311552,106,87
452984832,106,88
28311552,106,89
1769472,106,90
28311552,106,91
1769472,106,92
1769472,106,93
28311552,106,94
1769472,106,95
28311552,106,96
452984832,106,97
28311552,106,98
28311552,106,99
452984832,106,107
2359296,107,2
147456,107,3
147456,107,4
2359296,107,5
2359296,107,6
2359296,107,7
37748736,107,8
147456,107,9
2359296,107,11
147456,107,12
147456,107,13
2359296,107,14
2359296,107,15
2359296,107,16
37748736,107,17
2359296,107,18
2359296,107,19
37748736,107,20
2359296,107,21
2359296,107,22
37748736,107,23
37748736,107,24
37748736,107,25
603979776,107,26
147456,107,54
147456,107,55
2359296,107,56
147456,107,57
147456,107,58
2359296,107,59
2359296,107,60
2359296,107,61
37748736,107,62
147456,107,63
147456,107,64
2359296,107,65
147456,107,66
147456,107,67
2359296,107,68
2359296,107,69
2359296,107,70
37748736,107,71
2359296,107,72
2359296,107,73
37748736,107,74
2359296,107,75
2359296,107,76
37748736,107,77
37748736,107,78
37748736,107,79
603979776,107,80
1769472,107,81
1769472,107,82
28311552,107,83
1769472,107,84
1769472,107,85
28311552,107,86
28311552,107,87
28311552,107,88
452984832,107,89
1769472,107,90
1769472,107,91
28311552,107,92
1769472,107,93
1769472,107,94
28311552,107,95
28311552,107,96
28311552,107,97
452984832,107,98
28311552,107,99
